company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,cpue
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.28,2.65,0.706666667
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,420,112
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.6,5.81,1.549333333
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.3,2.92,0.778666667
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.11,1.08,0.288
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.25,2.39,0.637333333
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.12,1.19,0.317333333
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.04,0.4,0.106666667
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.03,0.31,0.082666667
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.43,7.41,1.9
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.42,7.24,1.856410256
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,9.5,163.75,41.98717949
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.35,6.03,1.546153846
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.32,5.52,1.415384615
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.5,8.62,2.21025641
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.61,10.51,2.694871795
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,2,34.47,8.838461538
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Rhinopristiformes,Rhinobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Pseudobatos percellens,NA,Chola guitarfish,0.33,5.69,1.458974359
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,7,120.66,30.93846154
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,11,189.61,48.61794872
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,0.8,13.79,3.535897436
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.45,7.76,1.98974359
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,6.68,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.05,0.86,0.220512821
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.32,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,8,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.8,0.205128205
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.12,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,3,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.8,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,4,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.45,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.6,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.12,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.35,46.38,11.89230769
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.01,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.32,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,4.5,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.32,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.32,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.6,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.5,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,2,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,2.3,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.12,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Flat fish,Scyphozoa sp.,NA,Jelly fish,0.03,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.04,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,2,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.7,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.3,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,4,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.01,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.1,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,0.7,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.3,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,15,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.32,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Teuthida,Loliginidae,Cephalopoda,Discarded catch,Bycatch species,Other,Lolliguncula brevis,IUB,Squid,0.32,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.6,46.38,10.7113164
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.5,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.23,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,6,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.23,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,No,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Shell fish,Un id,Not applicable,Black crab,0.01,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,2.6,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.15,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,0.5,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.15,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.32,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,8,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,7,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.2,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,1,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.93,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.21,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.12,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.1,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.21,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.2,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,2,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.5,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.14,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,0.6,46.38,12.14136126
NHS,14/09/2019,19/09/2019,6,6,3,33,16/09/2019,Night,3:11:00 am,7:00:00 am,3:49,3.82,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.77,46.38,12.14136126
